Symbol,Date,High,Low,Open,Close
SOL,2021-04-14,27.48,24.79,27.40,26.48
SOL,2021-04-15,28.25,25.54,26.44,27.82
SOL,2021-04-16,28.23,24.97,27.82,25.40
SOL,2021-04-17,26.82,25.10,25.37,25.10
SOL,2021-04-18,32.90,21.54,25.14,32.30
SOL,2021-04-19,36.08,29.93,32.34,31.68
SOL,2021-04-20,32.70,28.93,31.48,31.77
SOL,2021-04-21,35.00,30.17,31.68,32.51
SOL,2021-04-22,40.97,31.60,32.68,38.88
SOL,2021-04-23,41.46,31.66,38.90,36.98
SOL,2021-04-24,43.53,34.68,37.26,40.74
SOL,2021-04-25,48.43,40.51,40.85,47.37
SOL,2021-04-26,48.31,43.37,47.54,43.98
SOL,2021-04-27,46.55,42.56,43.89,43.24
SOL,2021-04-28,46.92,40.67,43.16,44.83
SOL,2021-04-29,46.07,40.95,44.85,42.46
SOL,2021-04-30,44.27,41.24,42.50,42.96
SOL,2021-05-01,49.84,42.03,42.89,49.51
SOL,2021-05-02,49.90,45.98,49.50,46.89
SOL,2021-05-03,49.01,45.04,46.90,45.93
SOL,2021-05-04,47.76,42.31,45.98,42.73
SOL,2021-05-05,45.93,42.32,42.64,44.92
SOL,2021-05-06,44.97,42.59,44.97,43.46
SOL,2021-05-07,46.06,41.44,43.50,43.16
SOL,2021-05-08,46.64,42.30,43.15,45.56
SOL,2021-05-09,47.12,43.30,45.62,44.33
SOL,2021-05-10,45.88,39.56,44.34,42.91
SOL,2021-05-11,45.15,39.76,42.87,44.58
SOL,2021-05-12,48.98,42.46,44.59,42.46
SOL,2021-05-13,45.42,37.53,43.24,41.00
SOL,2021-05-14,44.79,39.99,41.03,42.72
SOL,2021-05-15,45.39,39.37,42.70,43.46
SOL,2021-05-16,52.50,41.92,43.40,47.20
SOL,2021-05-17,51.88,43.30,46.90,46.86
SOL,2021-05-18,58.30,46.19,46.66,55.91
SOL,2021-05-19,57.53,29.43,56.09,35.11
SOL,2021-05-20,51.26,32.32,35.04,44.74
SOL,2021-05-21,47.65,33.84,44.45,38.81
SOL,2021-05-22,40.01,31.25,38.99,31.32
SOL,2021-05-23,32.44,19.14,31.23,24.69
SOL,2021-05-24,32.09,24.50,24.50,31.28
SOL,2021-05-25,33.13,26.10,31.40,30.00
SOL,2021-05-26,37.24,29.01,30.05,35.54
SOL,2021-05-27,35.53,31.13,35.48,33.58
SOL,2021-05-28,34.50,28.07,33.68,29.04
SOL,2021-05-29,30.02,25.75,29.00,27.38
SOL,2021-05-30,29.75,25.65,27.41,28.60
SOL,2021-05-31,32.98,27.52,28.60,32.82
SOL,2021-06-01,33.29,29.88,32.77,30.99
SOL,2021-06-02,35.04,30.43,30.94,33.96
SOL,2021-06-03,41.15,33.79,34.02,39.47
SOL,2021-06-04,39.61,34.31,39.58,37.42
SOL,2021-06-05,42.82,37.10,37.42,39.59
SOL,2021-06-06,43.38,38.96,39.75,42.31
SOL,2021-06-07,44.10,38.09,42.25,38.26
SOL,2021-06-08,42.48,33.69,38.25,41.52
SOL,2021-06-09,44.00,39.37,41.28,42.03
SOL,2021-06-10,43.00,39.60,42.02,41.10
SOL,2021-06-11,41.31,35.31,41.11,36.05
SOL,2021-06-12,37.61,34.32,36.16,36.44
SOL,2021-06-13,39.36,34.78,36.51,38.77
SOL,2021-06-14,40.48,36.81,38.70,38.71
SOL,2021-06-15,41.76,39.44,40.54,41.15
SOL,2021-06-16,41.50,37.50,39.55,39.70
SOL,2021-06-17,41.24,38.29,39.69,39.26
SOL,2021-06-18,39.43,35.00,39.27,36.65
SOL,2021-06-19,37.35,34.98,36.82,35.35
SOL,2021-06-20,35.93,31.36,35.24,35.32
SOL,2021-06-21,35.50,25.95,35.26,26.66
SOL,2021-06-22,28.71,20.38,26.59,26.77
SOL,2021-06-23,32.77,25.70,26.91,30.05
SOL,2021-06-24,32.99,28.55,30.85,31.18
SOL,2021-06-25,32.90,28.04,31.17,28.70
SOL,2021-06-26,30.01,26.71,28.61,29.71
SOL,2021-06-27,31.93,29.27,29.75,31.93
SOL,2021-06-28,34.24,31.04,31.88,32.93
SOL,2021-06-29,35.79,32.73,33.01,33.87
SOL,2021-06-30,35.95,31.60,33.96,35.56
SOL,2021-07-01,35.54,32.39,35.51,33.40
SOL,2021-07-02,34.03,31.48,33.31,34.02
SOL,2021-07-03,35.40,33.30,34.02,34.48
SOL,2021-07-04,35.50,33.56,34.50,34.31
SOL,2021-07-05,34.46,32.48,34.28,32.98
SOL,2021-07-06,34.98,32.93,32.93,34.27
SOL,2021-07-07,38.1,33.83,34.213,36.718
SOL,2021-07-08,36.962,32.586,36.678,33.161
SOL,2021-07-09,34.43,32,33.163,33.335
SOL,2021-07-10,34.223,31.069,33.3,31.722
SOL,2021-07-11,32.551,31.368,31.716,32.2
SOL,2021-07-12,32.686,30,32.191,30.749
SOL,2021-07-13,31.09,28.831,30.792,29.15
SOL,2021-07-14,31.468,27.442,29.173,31.349
SOL,2021-07-15,31.5,28,31.33,28.594
SOL,2021-07-16,29.48,26.204,28.575,26.296
SOL,2021-07-17,27.822,26,26.291,26.764
SOL,2021-07-18,27.753,26.265,26.743,26.696
SOL,2021-07-19,26.711,24,26.711,24.524
SOL,2021-07-20,24.993,22.139,24.539,23.472
SOL,2021-07-21,27.476,22.818,23.489,26.691
SOL,2021-07-22,28.193,25.935,26.702,27.713
SOL,2021-07-23,28.704,26.404,27.706,28.539
SOL,2021-07-24,29.508,28.036,28.554,28.65
SOL,2021-07-25,28.896,26.556,28.652,28.253
