Symbol,Date,High,Low,Open,Close
DOT,2021-01-03,10.46,8.87,9.21,10.03
DOT,2021-01-04,10.51,8.78,10.06,9.47
DOT,2021-01-05,10.04,9.08,9.48,9.70
DOT,2021-01-06,10.37,9.49,9.71,10.10
DOT,2021-01-07,10.63,9.50,10.09,9.64
DOT,2021-01-08,9.80,8.86,9.65,9.31
DOT,2021-01-09,9.82,9.05,9.31,9.78
DOT,2021-01-10,9.99,8.75,9.78,9.31
DOT,2021-01-11,9.30,7.23,9.30,8.28
DOT,2021-01-12,8.62,7.97,8.27,8.26
DOT,2021-01-13,11.30,7.99,8.27,10.96
DOT,2021-01-14,14.55,10.93,10.95,14.54
DOT,2021-01-15,14.86,11.85,14.52,13.21
DOT,2021-01-16,19.32,13.19,13.20,18.18
DOT,2021-01-17,18.15,16.41,18.15,16.98
DOT,2021-01-18,18.10,15.82,17.00,16.51
DOT,2021-01-19,17.47,16.05,16.52,16.47
DOT,2021-01-20,18.13,14.83,16.45,17.95
DOT,2021-01-21,18.06,15.05,17.98,15.94
DOT,2021-01-22,17.98,14.89,15.93,17.16
DOT,2021-01-23,18.75,16.87,17.16,18.60
DOT,2021-01-24,18.72,17.38,18.60,18.00
DOT,2021-01-25,19.05,17.12,18.00,17.25
DOT,2021-01-26,17.77,16.08,17.24,17.12
DOT,2021-01-27,17.12,15.08,17.12,15.50
DOT,2021-01-28,17.46,15.36,15.50,16.94
DOT,2021-01-29,17.64,16.03,17.10,16.84
DOT,2021-01-30,17.05,16.16,16.84,16.51
DOT,2021-01-31,17.46,15.81,16.51,16.12
DOT,2021-02-01,16.52,15.74,16.12,16.38
DOT,2021-02-02,17.60,16.04,16.38,17.26
DOT,2021-02-03,20.73,16.84,17.25,20.73
DOT,2021-02-04,21.56,19.04,20.73,19.70
DOT,2021-02-05,21.28,19.53,19.69,20.90
DOT,2021-02-06,21.30,19.81,20.89,20.40
DOT,2021-02-07,20.78,18.62,20.39,19.79
DOT,2021-02-08,23.61,19.23,19.78,23.03
DOT,2021-02-09,24.05,22.37,23.03,23.13
DOT,2021-02-10,24.79,22.14,23.11,23.59
DOT,2021-02-11,25.58,23.33,23.59,25.23
DOT,2021-02-12,29.67,24.55,25.17,28.69
DOT,2021-02-13,30.15,27.47,28.69,28.02
DOT,2021-02-14,29.37,26.54,28.01,27.10
DOT,2021-02-15,29.45,23.61,27.06,27.78
DOT,2021-02-16,30.97,26.96,27.76,30.16
DOT,2021-02-17,32.35,29.73,30.16,31.99
DOT,2021-02-18,32.58,30.63,31.98,31.18
DOT,2021-02-19,34.99,29.63,31.19,34.79
DOT,2021-02-20,42.06,34.80,34.80,39.24
DOT,2021-02-21,40.47,38.15,39.17,39.70
DOT,2021-02-22,39.70,31.36,39.70,37.69
DOT,2021-02-23,37.71,26.76,37.66,34.30
DOT,2021-02-24,36.75,31.98,34.33,33.63
DOT,2021-02-25,35.08,31.06,33.62,31.08
DOT,2021-02-26,33.50,28.10,31.14,31.35
DOT,2021-02-27,35.52,31.40,31.40,33.45
DOT,2021-02-28,34.61,29.96,33.45,33.61
DOT,2021-03-01,35.58,33.19,33.64,35.58
DOT,2021-03-02,37.76,34.59,35.59,36.15
DOT,2021-03-03,38.55,36.16,36.16,37.04
DOT,2021-03-04,38.28,34.45,37.04,35.33
DOT,2021-03-05,35.32,31.58,35.32,33.72
DOT,2021-03-06,34.15,32.18,33.69,33.43
DOT,2021-03-07,35.22,33.39,33.43,35.19
DOT,2021-03-08,35.49,33.51,35.18,34.91
DOT,2021-03-09,38.75,34.60,34.93,38.19
DOT,2021-03-10,39.42,36.44,38.18,37.57
DOT,2021-03-11,37.97,35.96,37.54,36.88
DOT,2021-03-12,37.43,34.69,36.89,35.99
DOT,2021-03-13,38.15,34.81,35.99,37.16
DOT,2021-03-14,37.87,36.34,37.17,36.58
DOT,2021-03-15,38.38,34.13,36.56,34.36
DOT,2021-03-16,35.45,32.24,34.34,35.43
DOT,2021-03-17,36.36,34.56,35.44,36.14
DOT,2021-03-18,36.95,35.46,36.11,35.52
DOT,2021-03-19,38.97,34.89,35.50,38.27
DOT,2021-03-20,40.13,37.34,38.29,37.35
DOT,2021-03-21,38.15,36.20,37.36,36.79
DOT,2021-03-22,37.78,35.40,36.79,35.54
DOT,2021-03-23,36.40,34.27,35.51,34.46
DOT,2021-03-24,36.15,28.34,34.45,30.44
DOT,2021-03-25,31.23,28.67,30.36,29.98
DOT,2021-03-26,33.44,29.94,29.97,33.20
DOT,2021-03-27,33.53,31.23,33.20,32.66
DOT,2021-03-28,33.25,31.47,32.64,32.30
DOT,2021-03-29,34.69,31.86,32.29,34.37
DOT,2021-03-30,34.78,33.61,34.36,34.07
DOT,2021-03-31,38.20,33.52,34.08,37.03
DOT,2021-04-01,38.99,36.19,37.09,37.67
DOT,2021-04-02,41.38,36.89,37.63,41.16
DOT,2021-04-03,46.85,41.07,41.18,41.65
DOT,2021-04-04,45.22,41.08,41.61,44.65
DOT,2021-04-05,45.85,42.25,44.67,45.80
DOT,2021-04-06,46.23,41.86,45.81,43.43
DOT,2021-04-07,43.48,38.05,43.42,39.59
DOT,2021-04-08,41.51,39.35,39.63,41.37
DOT,2021-04-09,42.05,40.16,41.35,40.85
DOT,2021-04-10,42.75,39.98,40.83,41.63
DOT,2021-04-11,41.93,39.99,41.61,41.42
DOT,2021-04-12,41.73,39.45,41.42,40.50
DOT,2021-04-13,43.32,39.86,40.45,42.95
DOT,2021-04-14,44.53,40.11,42.90,42.64
DOT,2021-04-15,44.30,41.52,42.57,43.52
DOT,2021-04-16,43.80,40.16,43.47,41.54
DOT,2021-04-17,48.36,41.50,41.51,42.54
DOT,2021-04-18,43.11,32.87,42.56,37.35
DOT,2021-04-19,38.69,34.07,37.37,34.82
DOT,2021-04-20,35.73,31.64,34.72,35.44
DOT,2021-04-21,36.26,33.11,35.46,33.87
DOT,2021-04-22,36.71,32.81,33.79,32.99
DOT,2021-04-23,33.46,27.13,32.96,32.23
DOT,2021-04-24,32.39,28.57,32.26,28.93
DOT,2021-04-25,31.26,28.18,28.97,29.76
DOT,2021-04-26,33.45,29.78,29.81,33.41
DOT,2021-04-27,34.92,33.19,33.42,34.70
DOT,2021-04-28,35.35,32.65,34.79,33.97
DOT,2021-04-29,35.97,32.99,33.96,35.97
DOT,2021-04-30,36.80,35.14,35.98,36.54
DOT,2021-05-01,37.36,35.91,36.52,36.93
DOT,2021-05-02,37.16,35.60,36.90,36.65
DOT,2021-05-03,38.26,36.62,36.64,37.26
DOT,2021-05-04,37.91,34.63,37.26,34.85
DOT,2021-05-05,40.72,34.54,34.77,40.50
DOT,2021-05-06,43.73,38.06,40.44,41.53
DOT,2021-05-07,42.58,38.42,41.58,39.93
DOT,2021-05-08,40.59,38.78,39.88,39.83
DOT,2021-05-09,40.55,38.28,39.89,40.31
DOT,2021-05-10,41.79,32.66,40.30,36.54
DOT,2021-05-11,38.64,35.59,36.51,38.64
DOT,2021-05-12,42.41,34.03,38.65,34.03
DOT,2021-05-13,41.79,33.15,35.06,40.03
DOT,2021-05-14,47.96,39.46,39.97,47.95
DOT,2021-05-15,49.69,42.98,47.96,43.54
DOT,2021-05-16,46.64,39.45,43.53,42.63
DOT,2021-05-17,42.39,35.43,42.39,38.71
DOT,2021-05-18,42.60,37.85,38.63,40.65
DOT,2021-05-19,41.34,18.64,40.69,25.23
DOT,2021-05-20,31.23,21.28,25.06,29.15
DOT,2021-05-21,30.98,20.03,29.02,24.46
DOT,2021-05-22,24.60,20.48,24.47,22.01
DOT,2021-05-23,23.46,13.82,22.07,18.03
DOT,2021-05-24,23.49,17.21,17.92,23.20
DOT,2021-05-25,24.20,19.76,23.26,22.13
DOT,2021-05-26,24.74,21.67,22.19,24.55
DOT,2021-05-27,24.90,21.81,24.55,23.85
DOT,2021-05-28,26.12,20.13,23.98,21.41
DOT,2021-05-29,22.27,18.81,21.37,19.86
DOT,2021-05-30,21.25,18.56,19.86,20.47
DOT,2021-05-31,23.43,19.10,20.48,23.43
DOT,2021-06-01,23.52,21.75,23.30,22.81
DOT,2021-06-02,26.84,22.68,22.85,25.96
DOT,2021-06-03,28.61,25.75,25.94,27.01
DOT,2021-06-04,26.99,23.71,26.99,25.01
DOT,2021-06-05,26.39,23.06,25.02,23.82
DOT,2021-06-06,24.46,23.62,23.79,24.20
DOT,2021-06-07,25.28,21.43,24.20,21.63
DOT,2021-06-08,22.27,19.66,21.70,21.75
DOT,2021-06-09,23.28,20.44,21.66,23.18
DOT,2021-06-10,24.55,22.11,23.20,22.68
DOT,2021-06-11,23.19,20.52,22.68,20.99
DOT,2021-06-12,21.26,19.52,20.96,20.78
DOT,2021-06-13,22.40,19.99,20.76,22.08
DOT,2021-06-14,26.03,21.31,22.04,22.21
DOT,2021-06-15,25.99,23.65,25.19,24.76
DOT,2021-06-16,24.54,22.58,23.97,22.97
DOT,2021-06-17,24.00,22.02,23.02,22.51
DOT,2021-06-18,22.57,20.27,22.55,21.40
DOT,2021-06-19,21.65,20.31,21.45,20.36
DOT,2021-06-20,21.02,18.95,20.26,20.67
DOT,2021-06-21,20.78,15.38,20.64,15.77
DOT,2021-06-22,16.94,13.06,15.72,14.65
DOT,2021-06-23,16.80,14.01,14.66,16.14
DOT,2021-06-24,16.59,14.75,15.81,16.25
DOT,2021-06-25,16.72,14.47,16.23,14.47
DOT,2021-06-26,14.99,13.65,14.44,14.50
DOT,2021-06-27,15.04,14.06,14.52,15.02
DOT,2021-06-28,16.03,14.68,15.04,15.74
DOT,2021-06-29,17.03,15.74,15.78,16.25
DOT,2021-06-30,16.62,15.10,16.31,16.40
DOT,2021-07-01,16.41,14.90,16.41,15.28
DOT,2021-07-02,15.47,14.68,15.22,15.34
DOT,2021-07-03,15.78,15.07,15.32,15.55
DOT,2021-07-04,16.58,15.22,15.55,16.01
DOT,2021-07-05,16.00,14.79,16.00,15.24
DOT,2021-07-06,16.16,15.21,15.24,16.14
DOT,2021-07-07,17.677,16.083,16.128,16.853
DOT,2021-07-08,16.916,15.001,16.837,15.32
DOT,2021-07-09,15.91,14.84,15.316,15.683
DOT,2021-07-10,15.995,15.05,15.695,15.287
DOT,2021-07-11,15.704,15.149,15.275,15.493
DOT,2021-07-12,15.651,14.411,15.488,14.854
DOT,2021-07-13,15.1,14.02,14.855,14.184
DOT,2021-07-14,14.233,13.169,14.209,13.808
DOT,2021-07-15,14.108,12.743,13.801,13.108
DOT,2021-07-16,13.321,12.005,13.112,12.026
DOT,2021-07-17,12.747,11.722,12.032,12.3
DOT,2021-07-18,12.935,12.266,12.304,12.678
DOT,2021-07-19,12.748,11.354,12.678,11.457
DOT,2021-07-20,11.557,10.378,11.467,10.96
DOT,2021-07-21,12.864,10.66,10.97,12.336
DOT,2021-07-22,13.374,11.801,12.343,13.175
DOT,2021-07-23,13.531,12.33,13.167,13.408
DOT,2021-07-24,14.07,13.135,13.413,13.758
DOT,2021-07-25,13.846,13.088,13.781,13.758
DOT,2021-07-26,15.3,13.658,13.758,13.926
DOT,2021-07-27,14.547,13.358,13.921,14.387
DOT,2021-07-28,14.769,13.939,14.37,14.543
DOT,2021-07-29,15.395,14.27,14.544,15.264
DOT,2021-07-30,15.86,14.428,15.264,15.812
DOT,2021-07-31,17.04,15.593,15.801,16.803
DOT,2021-08-01,19.899,16.564,16.796,18.413
DOT,2021-08-02,18.924,17.563,18.425,17.986
DOT,2021-08-03,18.538,16.812,17.987,17.436
DOT,2021-08-04,19.589,17.1,17.429,19.15
DOT,2021-08-05,19.454,17.869,19.152,19.137
DOT,2021-08-06,20.833,18.526,19.149,20.436
DOT,2021-08-07,21.697,20.017,20.436,20.972
DOT,2021-08-08,21.219,19.206,20.987,19.675
DOT,2021-08-09,21.278,18.641,19.683,20.583
DOT,2021-08-10,21.424,20.069,20.583,20.621
DOT,2021-08-11,22.472,20.55,20.623,21.354
DOT,2021-08-12,22.309,19.913,21.364,20.751
DOT,2021-08-13,22.775,20.521,20.772,22.752
DOT,2021-08-14,23.483,21.792,22.752,22.865
DOT,2021-08-15,23.356,21.853,22.862,23.179
DOT,2021-08-16,25.72,22.85,23.178,24.433
DOT,2021-08-17,27.499,23.016,24.43,23.53
DOT,2021-08-18,25.187,22.5,23.539,23.875
DOT,2021-08-19,26.882,23.471,23.886,26.596
DOT,2021-08-20,28.48,26.094,26.6,28.169
DOT,2021-08-21,29.386,27.508,28.179,27.883
DOT,2021-08-22,28.747,26.529,27.871,27.69
DOT,2021-08-23,28.65,27.331,27.71,27.894
DOT,2021-08-24,28.185,24.325,27.893,25.088
DOT,2021-08-25,26.569,24.484,25.086,25.995
DOT,2021-08-26,26.408,23.471,25.985,23.932
DOT,2021-08-27,26.814,23.461,23.915,26.543
DOT,2021-08-28,26.772,25.44,26.559,25.98
DOT,2021-08-29,26.49,25.273,25.981,25.735
DOT,2021-08-30,27.596,24.328,25.725,26.03
DOT,2021-08-31,32,25.614,26.055,31.353
DOT,2021-09-01,33.882,29.618,31.356,33.2
DOT,2021-09-02,33.223,31.308,33.196,31.814
DOT,2021-09-03,34.041,31.011,31.813,33.601
DOT,2021-09-04,34.153,32.023,33.612,32.384
DOT,2021-09-05,34.797,32.01,32.425,34.454
DOT,2021-09-06,35.076,32.416,34.45,34.355
DOT,2021-09-07,35.683,22,34.361,27.965
DOT,2021-09-08,28.917,25.217,28,27.778
DOT,2021-09-09,31.88,27.007,27.784,29.842
DOT,2021-09-10,32.695,28,29.817,29.2
DOT,2021-09-11,32.097,28.274,29.178,31.57
DOT,2021-09-12,36.515,30.631,31.57,35.825
DOT,2021-09-13,38.159,31.452,35.823,34.859
DOT,2021-09-14,38.791,34.05,34.86,37.38
DOT,2021-09-15,38.045,35.553,37.382,36.456
DOT,2021-09-16,36.97,34.053,36.468,35.531
DOT,2021-09-17,36.97,32.2,35.519,33.055
DOT,2021-09-18,35.92,32.526,33.061,34.869
DOT,2021-09-19,34.887,33.05,34.858,33.853
DOT,2021-09-20,33.92,26.604,33.864,28.319
DOT,2021-09-21,30.368,25.5,28.308,26.368
DOT,2021-09-22,32.005,25.92,26.401,31.604
DOT,2021-09-23,33.624,30.379,31.602,33.425
DOT,2021-09-24,33.534,27.92,33.441,30.841
DOT,2021-09-25,32.245,29.438,30.841,29.848
DOT,2021-09-26,30.027,26.785,29.86,28.86
DOT,2021-09-27,30.254,27.59,28.83,27.752
DOT,2021-09-28,28.381,26.134,27.729,26.33
DOT,2021-09-29,28.584,26.118,26.315,27.27
DOT,2021-09-30,28.979,27.124,27.27,28.616
DOT,2021-10-01,32.341,28.505,28.627,31.953
DOT,2021-10-02,33.416,31.527,31.955,32.034
DOT,2021-10-03,32.699,31.276,32.027,32.114
DOT,2021-10-04,32.128,30.07,32.126,31.152
DOT,2021-10-05,32.159,30.565,31.179,31.4
DOT,2021-10-06,33.101,29.13,31.4,32.201
DOT,2021-10-07,35.332,30.951,32.221,33.98
DOT,2021-10-08,34.491,33.03,33.998,33.349
DOT,2021-10-09,36.909,32.992,33.379,36.325
DOT,2021-10-10,37.486,34.118,36.33,34.441
DOT,2021-10-11,36.088,33.251,34.442,34.122
DOT,2021-10-12,35.443,32.078,34.126,35.187
DOT,2021-10-13,43.355,33.61,35.181,41.68
DOT,2021-10-14,42.492,39.317,41.7,40.701
DOT,2021-10-15,44.197,39.445,40.7,43.281
DOT,2021-10-16,44.75,41.26,43.276,41.765
DOT,2021-10-17,42.864,39.56,41.768,42.11
DOT,2021-10-18,43.265,40.24,42.127,41.173
DOT,2021-10-19,41.655,40.022,41.164,41.36
DOT,2021-10-20,45.212,41.087,41.34,44.433
DOT,2021-10-21,45.531,41.904,44.438,42.847
DOT,2021-10-22,46.38,42.704,42.844,43.511
DOT,2021-10-23,44.781,43.07,43.494,43.943
DOT,2021-10-24,44.16,41.308,43.943,42.29
DOT,2021-10-25,44.781,42.116,42.287,44.542
DOT,2021-10-26,46.189,43.329,44.547,44.913
DOT,2021-10-27,45.743,38.501,44.93,40.425
DOT,2021-10-28,43.124,39.88,40.471,41.834
DOT,2021-10-29,44.376,41.6,41.821,44.183
DOT,2021-10-30,44.332,42.12,44.206,42.715
DOT,2021-10-31,43.392,41.048,42.735,42.803
DOT,2021-11-01,51.681,41.785,42.818,50.007
DOT,2021-11-02,53.384,48.092,50.032,51.713
DOT,2021-11-03,54.634,49.12,51.713,53.4
DOT,2021-11-04,55.134,52.208,53.403,53.899
DOT,2021-11-05,53.982,50.624,53.899,51.827
DOT,2021-11-06,52.474,49.034,51.826,52.098
DOT,2021-11-07,53.514,51.359,52.087,52.253
DOT,2021-11-08,53.905,51.679,52.264,53.41
DOT,2021-11-09,53.457,50.51,53.393,50.77
DOT,2021-11-10,52.021,42.341,50.788,46.797
DOT,2021-11-11,49.473,45.577,46.794,47.49
DOT,2021-11-12,47.752,44.053,47.464,45.939
DOT,2021-11-13,47.555,44.886,45.92,47.098
DOT,2021-11-14,47.859,45.043,47.098,46.404
DOT,2021-11-15,47.481,44.53,46.424,44.758
DOT,2021-11-16,44.767,38.09,44.757,40.87
DOT,2021-11-17,42.791,38.56,40.869,42.778
DOT,2021-11-18,43.292,37.613,42.758,39.062
DOT,2021-11-19,42.333,38.403,39.059,41.264
DOT,2021-11-20,42.14,39.886,41.262,42.14
DOT,2021-11-21,43.656,40.656,42.141,41.976
DOT,2021-11-22,42.18,38.828,42.018,39.525
DOT,2021-11-23,41.493,38.577,39.513,40.776
DOT,2021-11-24,40.805,38.064,40.79,38.297
DOT,2021-11-25,40.964,38.059,38.297,39.469
DOT,2021-11-26,39.648,33.713,39.513,34.591
DOT,2021-11-27,35.973,34.463,34.588,35.167
DOT,2021-11-28,35.888,32.23,35.167,35.785
DOT,2021-11-29,37.586,35.443,35.789,37.146
DOT,2021-11-30,39.4,35.397,37.153,37.982
DOT,2021-12-01,38.795,36.24,37.996,36.827
DOT,2021-12-02,36.84,35.115,36.813,35.791
DOT,2021-12-03,36.883,32.55,35.79,33.71
DOT,2021-12-04,33.874,25.633,33.719,29.463
DOT,2021-12-05,29.796,26.395,29.431,28.373
DOT,2021-12-06,28.989,24.87,28.375,28.184
DOT,2021-12-07,31.517,27.744,28.184,30.551
DOT,2021-12-08,30.664,27.963,30.539,29.83
DOT,2021-12-09,30.18,26.804,29.873,26.94
DOT,2021-12-10,28.44,25.67,26.94,26.44
DOT,2021-12-11,28.21,25.81,26.43,27.82
DOT,2021-12-12,30.01,27.33,27.83,29.55
DOT,2021-12-13,29.87,25.56,29.56,25.97
DOT,2021-12-14,26.7,25,25.99,26.2
DOT,2021-12-15,28.15,24.25,26.19,27.17
DOT,2021-12-16,27.86,25.75,27.17,26.01
DOT,2021-12-17,26.21,24.17,26.02,24.66
DOT,2021-12-18,25.74,24.22,24.65,25.49
DOT,2021-12-19,25.88,24.63,25.51,24.78
DOT,2021-12-20,25.01,23.12,24.79,24.08
DOT,2021-12-21,25.6,23.73,24.08,25.17
DOT,2021-12-22,28.23,24.98,25.17,27.24
DOT,2021-12-23,29.86,26.75,27.24,29.17
DOT,2021-12-24,29.69,27.86,29.17,28.17
DOT,2021-12-25,29.21,27.98,28.18,28.86
DOT,2021-12-26,31.81,28.29,28.88,31.34
DOT,2021-12-27,32.83,30.82,31.34,30.97
DOT,2021-12-28,30.99,27.46,30.99,27.84
DOT,2021-12-29,28.96,26.5,27.85,26.81
DOT,2021-12-30,28.42,26.18,26.81,27.53
DOT,2021-12-31,28.14,26.21,27.55,26.67
DOT,2022-01-01,28.65,26.66,26.66,28.61
DOT,2022-01-02,30.63,27.83,28.62,29.7
DOT,2022-01-03,30.9,28.63,29.71,30.09
DOT,2022-01-04,30.6,28.67,30.1,28.69
DOT,2022-01-05,30.45,26.99,28.69,27.62
